linha,id_onibus,timestamp,lat,lon,is_eletrico
8700-10,81375,2025-08-28T15:25:09Z,-23.6309525,-46.773810499999996,True
8700-10,81211,2025-08-28T15:25:16Z,-23.571602375,-46.696492875000004,True
8700-10,81223,2025-08-28T15:25:19Z,-23.57676,-46.70782225,True
8700-10,81212,2025-08-28T15:25:03Z,-23.631026499999997,-46.773642,True
8700-10,81766,2025-08-28T15:25:06Z,-23.547456,-46.6400205,True
8700-10,81374,2025-08-28T15:25:27Z,-23.631218,-46.773197499999995,False
8700-10,81968,2025-08-28T15:25:00Z,-23.631026499999997,-46.773642,False
2722-31,45004,2025-08-28T15:25:35Z,-23.528868,-46.5167825,False
2722-31,45500,2025-08-28T15:25:08Z,-23.487179249999997,-46.487089999999995,False
2722-31,45496,2025-08-28T15:25:32Z,-23.4902355,-46.49016675,False
2722-31,45161,2025-08-28T15:25:43Z,-23.4897755,-46.490411,True
2722-31,45276,2025-08-28T15:25:25Z,-23.501731499999998,-46.493843,True
2722-31,45605,2025-08-28T15:25:02Z,-23.518463500000003,-46.511203,True
4724-10,45337,2025-08-28T15:25:15Z,-23.53965875,-46.50038625,False
4724-10,45305,2025-08-28T15:25:37Z,-23.531692999999997,-46.5017955,True
2722-10,45159,2025-08-28T15:25:34Z,-23.488152499999998,-46.502554,True
2722-10,45056,2025-08-28T15:24:58Z,-23.528723,-46.5164685,True
2722-10,45077,2025-08-28T15:25:42Z,-23.51862675,-46.51180975,False
2722-10,45010,2025-08-28T15:25:18Z,-23.5065335,-46.494477,True
2722-10,45164,2025-08-28T15:25:30Z,-23.4930925,-46.49988925,True
2722-10,45198,2025-08-28T15:25:08Z,-23.51783425,-46.5064445,True
2725-10,45376,2025-08-28T15:25:16Z,-23.540045,-46.483149499999996,False
2725-10,45244,2025-08-28T15:25:22Z,-23.523377500000002,-46.472772,False
2725-10,45606,2025-08-28T15:25:39Z,-23.514632499999998,-46.4689835,True
2725-10,45184,2025-08-28T15:25:29Z,-23.540045,-46.483149499999996,False
2725-10,45737,2025-08-28T15:25:39Z,-23.539938499999998,-46.482815,False
745M-10,85584,2025-08-28T15:25:25Z,-23.665815000000002,-46.7117615,False
745M-10,85601,2025-08-28T15:25:43Z,-23.630474999999997,-46.768711999999994,False
745M-10,85877,2025-08-28T15:25:08Z,-23.6775565,-46.6978965,False
745M-10,85856,2025-08-28T15:25:04Z,-23.676291499999998,-46.75824,False
745M-10,85858,2025-08-28T15:25:25Z,-23.658716499999997,-46.774888000000004,True
745M-10,85879,2025-08-28T15:25:04Z,-23.682125624999998,-46.69107475,True
8029-10,85832,2025-08-28T15:25:05Z,-23.6149904375,-46.745159687500006,True
8029-10,85849,2025-08-28T15:25:27Z,-23.616052,-46.747223500000004,False
8029-10,85831,2025-08-28T15:25:19Z,-23.609980874999998,-46.726952874999995,True
3459-10,31844,2025-08-28T15:25:34Z,-23.5128665,-46.5017235,False
3459-10,31841,2025-08-28T15:25:18Z,-23.494052500000002,-46.419838999999996,True
3459-10,31102,2025-08-28T15:25:06Z,-23.5136265,-46.444686875,False
3459-10,31937,2025-08-28T15:25:33Z,-23.537957,-46.562141,True
3459-10,31842,2025-08-28T15:25:12Z,-23.516686749999998,-46.38517525,True
3459-10,31833,2025-08-28T15:25:21Z,-23.522025,-46.51734225,False
3459-10,31828,2025-08-28T15:25:27Z,-23.5425855,-46.583206875,False
3459-10,31849,2025-08-28T15:25:39Z,-23.550840625,-46.607437499999996,True
3459-10,31934,2025-08-28T15:25:41Z,-23.5062235,-46.4430855,True
3459-10,31827,2025-08-28T15:25:04Z,-23.501416499999998,-46.398815625,False
3459-10,31813,2025-08-28T15:25:13Z,-23.494716,-46.4380885,True
3459-10,31834,2025-08-28T15:25:28Z,-23.5324615,-46.527419,False
9784-10,15263,2025-08-28T15:25:00Z,-23.4503535,-46.683854999999994,True
9784-10,15235,2025-08-28T15:25:26Z,-23.467713500000002,-46.6688845,True
9784-10,15187,2025-08-28T15:25:22Z,-23.4503535,-46.683854999999994,False
9784-10,15202,2025-08-28T15:25:00Z,-23.51789025,-46.66721325,False
9784-10,15166,2025-08-28T15:25:31Z,-23.524452,-46.670788,False
9784-10,15192,2025-08-28T15:25:23Z,-23.478577,-46.6625495,True
9784-10,15233,2025-08-28T15:25:08Z,-23.490441,-46.6554585,True
9784-10,15262,2025-08-28T15:25:16Z,-23.4503535,-46.683854999999994,True
9784-10,15227,2025-08-28T15:25:03Z,-23.455579,-46.675582750000004,False
9784-10,15266,2025-08-28T15:25:40Z,-23.4829505,-46.654344249999994,False
3160-10,41796,2025-08-28T15:25:42Z,-23.5838375,-46.584777,False
3160-10,41797,2025-08-28T15:25:25Z,-23.546065499999997,-46.6320345,True
3160-10,41782,2025-08-28T15:25:02Z,-23.55595075,-46.60330275,False
3160-10,41804,2025-08-28T15:25:43Z,-23.5814345,-46.586363500000004,False
3160-10,41906,2025-08-28T15:25:16Z,-23.546634500000003,-46.6300045,True
3160-10,41785,2025-08-28T15:25:40Z,-23.546035500000002,-46.6306175,False
3160-10,41912,2025-08-28T15:25:37Z,-23.5838375,-46.584777,True
3160-10,41820,2025-08-28T15:25:41Z,-23.569909,-46.5875745,True
3160-10,41798,2025-08-28T15:25:28Z,-23.55347475,-46.60600475,False
736I-10,86148,2025-08-28T15:25:19Z,-23.632875,-46.7479035,False
736I-10,86143,2025-08-28T15:25:36Z,-23.6332625,-46.7464515,True
736I-10,86170,2025-08-28T15:25:27Z,-23.632875,-46.7479035,False
736I-10,86270,2025-08-28T15:25:11Z,-23.64951875,-46.70788325,True
736I-10,86046,2025-08-28T15:25:35Z,-23.632875,-46.7479035,False
736I-10,86176,2025-08-28T15:25:08Z,-23.632875,-46.7479035,False
736I-10,86280,2025-08-28T15:25:38Z,-23.64893575,-46.708032,True
736I-10,86121,2025-08-28T15:25:03Z,-23.642022500000003,-46.74018475,True
736I-10,86045,2025-08-28T15:25:26Z,-23.632875,-46.7479035,False
736I-10,86239,2025-08-28T15:25:14Z,-23.64927025,-46.70794375,True
7458-10,81072,2025-08-28T15:25:28Z,-23.585804125000003,-46.7942953125,True
7458-10,81071,2025-08-28T15:25:15Z,-23.58399275,-46.7689285,False
7458-10,81576,2025-08-28T15:25:39Z,-23.580585,-46.7940725,False
7458-10,81516,2025-08-28T15:25:03Z,-23.5915995,-46.735897,False
6L04-10,66891,2025-08-28T15:25:36Z,-23.8281815,-46.7272275,False
6L04-10,66848,2025-08-28T15:25:30Z,-23.8716915,-46.769601,True
6L04-10,66918,2025-08-28T15:25:14Z,-23.87118,-46.769697,True
6L04-10,66660,2025-08-28T15:25:15Z,-23.8466795,-46.7473815,False
2105-10,22311,2025-08-28T15:25:16Z,-23.5414295,-46.616839,False
2105-10,22664,2025-08-28T15:25:43Z,-23.479192250000004,-46.609387500000004,False
2105-10,22031,2025-08-28T15:25:10Z,-23.4352895,-46.5818785,False
2105-10,22035,2025-08-28T15:25:09Z,-23.434998,-46.5813665,True
2105-10,22579,2025-08-28T15:25:27Z,-23.535062500000002,-46.62208925,True
2105-10,22002,2025-08-28T15:25:31Z,-23.435150999999998,-46.581629,True
2105-10,22021,2025-08-28T15:25:34Z,-23.4404255,-46.577217000000005,False
3763-10,45762,2025-08-28T15:25:22Z,-23.5586515,-46.553091,False
3763-10,45367,2025-08-28T15:25:14Z,-23.546888125,-46.55617775,False
3763-10,45620,2025-08-28T15:25:02Z,-23.561636749999998,-46.532497,False
3763-10,45374,2025-08-28T15:25:37Z,-23.549131499999998,-46.567699625,False
3763-10,45494,2025-08-28T15:25:24Z,-23.561636749999998,-46.532497,True
3763-10,45472,2025-08-28T15:25:21Z,-23.557604249999997,-46.55319575,True
3763-10,45756,2025-08-28T15:25:36Z,-23.5576555,-46.523450499999996,False
3763-10,45473,2025-08-28T15:25:10Z,-23.546484749999998,-46.57409925,True
3763-10,45649,2025-08-28T15:25:30Z,-23.5695245,-46.547607,True
6250-10,81528,2025-08-28T15:25:24Z,-23.597096,-46.7681435,True
6250-10,81556,2025-08-28T15:25:40Z,-23.553145,-46.647852,True
6250-10,81536,2025-08-28T15:25:00Z,-23.5934595,-46.7599745,False
917H-10,11901,2025-08-28T15:25:25Z,-23.486517,-46.7262255,False
917H-10,11904,2025-08-28T15:25:24Z,-23.53153,-46.7303645,False
917H-10,11470,2025-08-28T15:25:23Z,-23.486662000000003,-46.726361,False
917H-10,11800,2025-08-28T15:25:37Z,-23.5079545,-46.749643,True
917H-10,11902,2025-08-28T15:25:05Z,-23.555794,-46.662903,True
917H-10,11821,2025-08-28T15:25:18Z,-23.486014,-46.7257505,True
917H-10,11881,2025-08-28T15:25:21Z,-23.4861505,-46.7258785,True
917H-10,11890,2025-08-28T15:25:05Z,-23.48608,-46.7258125,True
917H-10,11908,2025-08-28T15:25:17Z,-23.4856805,-46.7461115,False
917H-10,11450,2025-08-28T15:25:13Z,-23.543556,-46.694513,False
917H-10,11903,2025-08-28T15:25:07Z,-23.5476045,-46.6881125,True
917H-10,11897,2025-08-28T15:25:32Z,-23.589263,-46.634504,False
917H-10,11909,2025-08-28T15:25:39Z,-23.486826,-46.737035,False
917H-10,11910,2025-08-28T15:25:42Z,-23.486014,-46.7257505,True
917H-10,11727,2025-08-28T15:24:58Z,-23.486014,-46.7257505,False
917H-10,11765,2025-08-28T15:25:38Z,-23.568159625,-46.64847075,False
917H-10,11834,2025-08-28T15:25:38Z,-23.4868015,-46.726492,False
917H-10,11907,2025-08-28T15:25:33Z,-23.517538000000002,-46.753069874999994,False
917H-10,11905,2025-08-28T15:25:32Z,-23.531029750000002,-46.731835125,True
3738-10,47058,2025-08-28T15:25:37Z,-23.552411999999997,-46.43223475,False
3738-10,47547,2025-08-28T15:25:01Z,-23.545336,-46.448024,True
3738-10,47004,2025-08-28T15:25:18Z,-23.5628445,-46.3949135,True
3738-10,47127,2025-08-28T15:25:28Z,-23.542998,-46.4711105,False
3738-10,47610,2025-08-28T15:25:29Z,-23.564519500000003,-46.406116499999996,False
3738-10,47046,2025-08-28T15:25:06Z,-23.563498000000003,-46.4181125,True
1772-10,22571,2025-08-28T15:25:03Z,-23.434679,-46.580842000000004,True
1772-10,22030,2025-08-28T15:25:03Z,-23.4604855,-46.593755,True
1772-10,22037,2025-08-28T15:25:32Z,-23.4799805,-46.602329499999996,True
1743-10,22765,2025-08-28T15:25:36Z,-23.472155,-46.650782,True
1743-10,22479,2025-08-28T15:25:20Z,-23.502884,-46.6246055,True
1743-10,22766,2025-08-28T15:25:10Z,-23.456143,-46.6678055,True
1743-10,22763,2025-08-28T15:25:22Z,-23.4586885,-46.667575,True
5022-10,68647,2025-08-28T15:25:20Z,-23.672228,-46.638205,True
5022-10,68018,2025-08-28T15:25:17Z,-23.662287,-46.644334,True
5022-10,68818,2025-08-28T15:25:08Z,-23.672228,-46.638205,True
5022-10,68257,2025-08-28T15:25:02Z,-23.647879500000002,-46.641155999999995,True
5022-10,68676,2025-08-28T15:25:08Z,-23.666645,-46.650098,True
5022-10,68583,2025-08-28T15:25:29Z,-23.67155725,-46.640632749999995,False
2666-10,31636,2025-08-28T15:24:58Z,-23.533209999999997,-46.56429575,False
2666-10,31704,2025-08-28T15:25:00Z,-23.498184,-46.4575575,False
2666-10,31705,2025-08-28T15:25:31Z,-23.522862,-46.5321525,False
2666-10,31070,2025-08-28T15:25:14Z,-23.51992775,-46.38713175,True
2666-10,31064,2025-08-28T15:25:27Z,-23.541336,-46.614003499999995,False
2666-10,31606,2025-08-28T15:25:16Z,-23.5435025,-46.619572500000004,True
2666-10,31021,2025-08-28T15:25:22Z,-23.5185215,-46.387811,True
1775-10,26227,2025-08-28T15:25:35Z,-23.486907000000002,-46.6271225,False
5630-10,61329,2025-08-28T15:25:20Z,-23.6415765,-46.673032,True
5630-10,61666,2025-08-28T15:25:30Z,-23.7374635,-46.697805,False
5630-10,61657,2025-08-28T15:25:16Z,-23.60423,-46.651209,False
5630-10,61384,2025-08-28T15:25:32Z,-23.667166,-46.677718999999996,False
5630-10,61330,2025-08-28T15:25:21Z,-23.5830505,-46.6522225,True
5630-10,61654,2025-08-28T15:25:17Z,-23.6299095,-46.668026,False
5630-10,61758,2025-08-28T15:25:27Z,-23.7374635,-46.697805,False
5630-10,61334,2025-08-28T15:25:41Z,-23.597800499999998,-46.6505845,False
5630-10,61746,2025-08-28T15:25:12Z,-23.7374635,-46.697805,False
5630-10,61755,2025-08-28T15:25:21Z,-23.7374635,-46.697805,True
5630-10,61763,2025-08-28T15:25:40Z,-23.7374635,-46.697805,False
5630-10,61320,2025-08-28T15:21:19Z,-23.7374635,-46.697805,False
5630-10,61660,2025-08-28T15:25:16Z,-23.7374635,-46.697805,False
5630-10,61760,2025-08-28T15:24:59Z,-23.710421625000002,-46.69945312499999,True
2100-10,41774,2025-08-28T15:25:01Z,-23.554845875,-46.593089125,True
2100-10,41908,2025-08-28T15:25:07Z,-23.5585995,-46.5228375,False
2100-10,41778,2025-08-28T15:25:02Z,-23.5580635,-46.522337500000006,False
2100-10,41794,2025-08-28T15:25:26Z,-23.566536875,-46.544260375,False
2100-10,41542,2025-08-28T15:25:07Z,-23.5583985,-46.523131,False
2100-10,41596,2025-08-28T15:25:14Z,-23.548987500000003,-46.6332885,False
2100-10,41518,2025-08-28T15:25:01Z,-23.558199000000002,-46.522121,False
2100-10,41814,2025-08-28T15:25:27Z,-23.55305475,-46.614928,True
2100-10,41911,2025-08-28T15:25:40Z,-23.560656,-46.585447,True
2100-10,41903,2025-08-28T15:25:29Z,-23.558199000000002,-46.522121,False
2100-10,41916,2025-08-28T15:25:34Z,-23.562749,-46.552147500000004,False
2100-10,41837,2025-08-28T15:25:22Z,-23.5466925,-46.623303625000005,False
2100-10,41830,2025-08-28T15:25:32Z,-23.551023999999998,-46.6345835,True
2100-10,41910,2025-08-28T15:25:35Z,-23.5580635,-46.522337500000006,False
2100-10,41602,2025-08-28T15:25:15Z,-23.567639,-46.541397,True
2100-10,41826,2025-08-28T15:25:11Z,-23.561893500000004,-46.56246725,False
2100-10,41776,2025-08-28T15:25:13Z,-23.558577,-46.5812705,False
8029-10,85850,2025-08-28T15:25:32Z,-23.6139045,-46.7410405,True
8029-10,85833,2025-08-28T15:25:23Z,-23.614987,-46.746348999999995,True
8029-10,85829,2025-08-28T15:25:33Z,-23.582431,-46.725393,True
8029-10,85835,2025-08-28T15:25:08Z,-23.614932,-46.745681000000005,False
8029-10,85834,2025-08-28T15:25:18Z,-23.5855945,-46.724115,True
8029-10,85830,2025-08-28T15:25:36Z,-23.615398,-46.746458000000004,False
372U-10,45604,2025-08-28T15:25:30Z,-23.5624805,-46.557781500000004,False
372U-10,45448,2025-08-28T15:25:03Z,-23.5570765,-46.53751749999999,True
372U-10,45338,2025-08-28T15:25:18Z,-23.559345,-46.5400865,False
372U-10,45435,2025-08-28T15:25:18Z,-23.5658625,-46.5448215,False
372U-10,45556,2025-08-28T15:25:21Z,-23.5488485,-46.573547250000004,True
372U-10,45478,2025-08-28T15:25:22Z,-23.5541935,-46.5605255,False
6059-10,78490,2025-08-28T15:25:41Z,-23.6792875,-46.740339500000005,False
6059-10,78690,2025-08-28T15:25:39Z,-23.6539325,-46.7352655,True
6059-10,78095,2025-08-28T15:25:42Z,-23.64951,-46.7071935,True
778J-41,80988,2025-08-28T15:24:58Z,-23.585404,-46.806531,True
778J-41,80151,2025-08-28T15:25:34Z,-23.536105749999997,-46.67416325,True
778J-41,80101,2025-08-28T15:25:15Z,-23.567552999999997,-46.694711999999996,True
778J-41,80109,2025-08-28T15:25:25Z,-23.5840755,-46.810328999999996,False
778J-41,80113,2025-08-28T15:25:00Z,-23.574246,-46.71513375,True
778J-41,80155,2025-08-28T15:25:38Z,-23.589920875000004,-46.796113874999996,False
778J-41,80511,2025-08-28T15:25:39Z,-23.585532999999998,-46.8056635,False
4056-10,47771,2025-08-28T15:25:35Z,-23.612665,-46.476373499999994,False
4056-10,47211,2025-08-28T15:25:01Z,-23.596497,-46.456201,True
4056-10,47796,2025-08-28T15:25:31Z,-23.611989,-46.473779,True
7053-22,78427,2025-08-28T15:25:12Z,-23.631026499999997,-46.773642,False
8707-10,81443,2025-08-28T15:25:15Z,-23.5736395,-46.73643625,False
8707-10,81594,2025-08-28T15:24:58Z,-23.581664500000002,-46.760969,True
8707-10,81588,2025-08-28T15:25:03Z,-23.579494,-46.7676075,True
8707-10,81413,2025-08-28T15:25:41Z,-23.580711,-46.762665,False
8707-10,81515,2025-08-28T15:24:59Z,-23.5605665,-46.671968,True
8707-10,81220,2025-08-28T15:25:09Z,-23.535300999999997,-46.64457,True
5035-10,55188,2025-08-28T15:25:36Z,-23.61267125,-46.597267625,True
5035-10,55511,2025-08-28T15:25:03Z,-23.6361695,-46.589218,False
5035-10,55108,2025-08-28T15:25:28Z,-23.633288,-46.59344,False
5035-10,55308,2025-08-28T15:25:36Z,-23.6028795,-46.601814000000005,False
6036-51,78669,2025-08-28T15:25:39Z,-23.657456,-46.776002,True
6036-51,78073,2025-08-28T15:25:31Z,-23.653648,-46.7908825,False
6036-51,78795,2025-08-28T15:25:13Z,-23.65385975,-46.79008575,False
3739-10,47841,2025-08-28T15:25:38Z,-23.615924999999997,-46.4180505,False
3739-10,47828,2025-08-28T15:25:06Z,-23.55464475,-46.454436375,True
3739-10,47133,2025-08-28T15:25:27Z,-23.595477874999997,-46.438803875000005,False
3739-10,47249,2025-08-28T15:25:09Z,-23.573963,-46.445578,False
3739-10,47088,2025-08-28T15:25:18Z,-23.6121585,-46.416186499999995,True
5318-10,71854,2025-08-28T15:25:34Z,-23.6338495,-46.7115,True
5318-10,71856,2025-08-28T15:25:40Z,-23.62182025,-46.679286,True
5318-10,71842,2025-08-28T15:25:17Z,-23.6681685,-46.7486035,False
5318-10,71750,2025-08-28T15:25:39Z,-23.667381499999998,-46.752379499999996,True
5318-10,71865,2025-08-28T15:25:01Z,-23.670277499999997,-46.740676,True
5318-10,71386,2025-08-28T15:25:08Z,-23.6069875,-46.6653,False
5318-10,71850,2025-08-28T15:25:08Z,-23.549604000000002,-46.63642,False
5318-10,71871,2025-08-28T15:25:39Z,-23.5818055,-46.65046125,False
5318-10,71873,2025-08-28T15:25:02Z,-23.658144,-46.735707500000004,False
1024-10,15222,2025-08-28T15:25:29Z,-23.4611935,-46.70918,True
1024-10,15078,2025-08-28T15:25:40Z,-23.4576615,-46.699704499999996,False
1024-10,15154,2025-08-28T15:25:20Z,-23.457831499999998,-46.7050385,False
1024-10,15011,2025-08-28T15:25:30Z,-23.4611935,-46.70918,False
1024-10,15138,2025-08-28T15:25:02Z,-23.4768565,-46.69533800000001,True
1024-10,15091,2025-08-28T15:25:04Z,-23.4892355,-46.6982065,True
6400-10,71756,2025-08-28T15:25:11Z,-23.640083750000002,-46.697184500000006,False
6400-10,71314,2025-08-28T15:25:41Z,-23.569566000000002,-46.661345375,False
8016-10,15168,2025-08-28T15:25:03Z,-23.4435615,-46.735414500000005,False
8016-10,15260,2025-08-28T15:25:19Z,-23.44866375,-46.71702125,True
8016-10,15194,2025-08-28T15:25:21Z,-23.44398,-46.735310999999996,True
8016-10,15203,2025-08-28T15:25:07Z,-23.484783,-46.723133,False
8016-10,15243,2025-08-28T15:25:22Z,-23.435926125,-46.717727625,False
6016-41,66147,2025-08-28T15:24:59Z,-23.775062,-46.675595,False
6016-41,66709,2025-08-28T15:25:27Z,-23.7401655,-46.691473,False
6016-41,66746,2025-08-28T15:25:13Z,-23.7374655,-46.6974125,True
6016-41,66192,2025-08-28T15:25:27Z,-23.7745565,-46.675799,True
6016-41,66789,2025-08-28T15:25:22Z,-23.774908500000002,-46.675708,True
6016-41,66489,2025-08-28T15:25:02Z,-23.7745565,-46.675799,True
6016-41,66253,2025-08-28T15:25:31Z,-23.775222,-46.6754715,False
6016-41,66070,2025-08-28T15:25:06Z,-23.775222,-46.6754715,True
6016-41,66156,2025-08-28T15:25:08Z,-23.7745565,-46.675799,False
8077-10,80023,2025-08-28T15:24:59Z,-23.60128,-46.792950000000005,False
8077-10,80389,2025-08-28T15:25:18Z,-23.594635500000003,-46.777514999999994,True
1709-10,26359,2025-08-28T15:25:32Z,-23.44072075,-46.581562000000005,True
1709-10,26203,2025-08-28T15:25:33Z,-23.440907,-46.5816925,False
1709-10,26219,2025-08-28T15:25:38Z,-23.458576,-46.6023755,True
1709-10,26477,2025-08-28T15:25:37Z,-23.441767,-46.589588000000006,True
1709-10,26069,2025-08-28T15:25:35Z,-23.440907,-46.5816925,False
1709-10,26334,2025-08-28T15:25:29Z,-23.4418645,-46.590109749999996,False
1709-10,26303,2025-08-28T15:25:23Z,-23.44072075,-46.581562000000005,True
1709-10,26078,2025-08-28T15:25:21Z,-23.44072075,-46.581562000000005,True
2720-10,45529,2025-08-28T15:25:32Z,-23.4897565,-46.469636,False
2720-10,45006,2025-08-28T15:25:35Z,-23.507372125000003,-46.488834374999996,False
2720-10,45293,2025-08-28T15:25:10Z,-23.5071875,-46.485353,False
2720-10,45117,2025-08-28T15:25:31Z,-23.490165,-46.479169,True
2720-10,45740,2025-08-28T15:25:37Z,-23.518309000000002,-46.511008000000004,False
8073-10,85729,2025-08-28T15:25:16Z,-23.597682,-46.766595499999994,False
8073-10,85734,2025-08-28T15:25:02Z,-23.597096,-46.7681435,False
8073-10,85748,2025-08-28T15:25:30Z,-23.597364,-46.765743,False
8073-10,85739,2025-08-28T15:25:06Z,-23.584821499999997,-46.745107000000004,False
647P-10,77873,2025-08-28T15:25:41Z,-23.56998325,-46.691308250000006,True
647P-10,75859,2025-08-28T15:25:33Z,-23.675376999999997,-46.7844185,False
647P-10,77856,2025-08-28T15:25:42Z,-23.675173,-46.784257,False
647P-10,77913,2025-08-28T15:25:39Z,-23.601011,-46.715873,True
647P-10,77875,2025-08-28T15:25:39Z,-23.6571445,-46.741644375,True
647P-10,77906,2025-08-28T15:25:18Z,-23.660525,-46.7676295,True
647P-10,77874,2025-08-28T15:25:01Z,-23.675376999999997,-46.7844185,False
647P-10,77914,2025-08-28T15:25:19Z,-23.62777075,-46.73582825,True
3069-21,45229,2025-08-28T15:25:11Z,-23.6210555,-46.430374,False
3069-21,45551,2025-08-28T15:25:23Z,-23.62007075,-46.467544000000004,False
7009-10,78913,2025-08-28T15:25:10Z,-23.694651,-46.779804999999996,False
7009-10,78436,2025-08-28T15:25:00Z,-23.704196500000002,-46.787588,False
6837-10,85783,2025-08-28T15:25:20Z,-23.6161065,-46.739967,False
6837-10,85792,2025-08-28T15:24:59Z,-23.629569,-46.7544125,False
6837-10,85708,2025-08-28T15:25:17Z,-23.615714,-46.740030000000004,False
6837-10,85717,2025-08-28T15:25:41Z,-23.615714,-46.740030000000004,False
6837-10,85703,2025-08-28T15:25:40Z,-23.617836,-46.7439175,False
6837-10,85645,2025-08-28T15:25:19Z,-23.637384,-46.762049000000005,True
6837-10,85648,2025-08-28T15:25:12Z,-23.6161065,-46.739967,False
6837-10,85690,2025-08-28T15:25:24Z,-23.6188925,-46.745824999999996,False
809L-10,85800,2025-08-28T15:25:33Z,-23.63166,-46.772949499999996,False
809L-10,85881,2025-08-28T15:25:39Z,-23.522697,-46.702521749999995,True
809L-10,85793,2025-08-28T15:25:29Z,-23.6317515,-46.7727405,False
809L-10,85795,2025-08-28T15:25:05Z,-23.611319,-46.7537035,False
809L-10,85811,2025-08-28T15:25:03Z,-23.631868500000003,-46.772482,False
809L-10,85855,2025-08-28T15:24:59Z,-23.5389725,-46.705854,False
809L-10,85805,2025-08-28T15:25:02Z,-23.632016,-46.772219500000006,False
809L-10,85812,2025-08-28T15:25:37Z,-23.632016,-46.772219500000006,False
809L-10,85828,2025-08-28T15:25:17Z,-23.5573,-46.710980000000006,False
809A-10,81150,2025-08-28T15:25:10Z,-23.572526,-46.704663,False
809A-10,81366,2025-08-28T15:25:30Z,-23.582247,-46.73245525,False
809A-10,81572,2025-08-28T15:25:24Z,-23.575936499999997,-46.775704000000005,True
809A-10,81608,2025-08-28T15:25:14Z,-23.58225325,-46.78325175,False
573H-10,55122,2025-08-28T15:25:27Z,-23.583571,-46.5307315,True
573H-10,55193,2025-08-28T15:25:13Z,-23.586839750000003,-46.51491275,True
573H-10,55119,2025-08-28T15:25:06Z,-23.6116475,-46.493727,True
573H-10,55187,2025-08-28T15:25:41Z,-23.546872999999998,-46.608591000000004,False
573H-10,55223,2025-08-28T15:25:33Z,-23.589774499999997,-46.5075075,False
573H-10,55091,2025-08-28T15:25:42Z,-23.557793750000002,-46.6035795,False
573H-10,55476,2025-08-28T15:25:44Z,-23.6116475,-46.493727,False
573H-10,55018,2025-08-28T15:25:00Z,-23.5596645,-46.603552500000006,True
573H-10,55194,2025-08-28T15:25:14Z,-23.5763425,-46.573029000000005,True
573H-10,55462,2025-08-28T15:25:33Z,-23.61236475,-46.501211749999996,True
573H-10,55173,2025-08-28T15:25:30Z,-23.6116475,-46.493727,True
573H-10,55206,2025-08-28T15:25:38Z,-23.6116475,-46.493727,True
2031-10,32092,2025-08-28T15:25:40Z,-23.493598499999997,-46.443783499999995,True
2031-10,32116,2025-08-28T15:25:03Z,-23.494872875,-46.407822624999994,True
2031-10,32741,2025-08-28T15:24:59Z,-23.511883,-46.375587499999995,False
2703-10,36053,2025-08-28T15:25:36Z,-23.53658425,-46.4552265,True
2703-10,36195,2025-08-28T15:25:35Z,-23.529542499999998,-46.420608,True
2703-10,36196,2025-08-28T15:25:06Z,-23.540139500000002,-46.463879500000004,False
2703-10,36202,2025-08-28T15:25:20Z,-23.529542499999998,-46.420608,True
2703-10,36260,2025-08-28T15:25:35Z,-23.52666825,-46.4180455,False
2703-10,36301,2025-08-28T15:25:21Z,-23.5290273125,-46.4179969375,False
2703-10,36273,2025-08-28T15:25:06Z,-23.529542499999998,-46.420608,True
2703-10,36263,2025-08-28T15:25:33Z,-23.529542499999998,-46.420608,True
2703-10,36314,2025-08-28T15:25:32Z,-23.529542499999998,-46.420608,False
2703-10,36175,2025-08-28T15:25:27Z,-23.529949000000002,-46.42002,True
2703-10,36300,2025-08-28T15:25:08Z,-23.529542499999998,-46.420608,False
6262-10,81348,2025-08-28T15:25:41Z,-23.5803305,-46.682945000000004,True
6262-10,81262,2025-08-28T15:25:35Z,-23.553145,-46.647852,True
6262-10,81073,2025-08-28T15:25:35Z,-23.530690999999997,-46.73313575,True
6262-10,81360,2025-08-28T15:25:32Z,-23.529883124999998,-46.731899,True
6262-10,81221,2025-08-28T15:25:01Z,-23.529591625000002,-46.73858237500001,False
6262-10,81279,2025-08-28T15:25:33Z,-23.553182749999998,-46.70928825,False
118C-10,22261,2025-08-28T15:25:03Z,-23.540424,-46.6484015,False
118C-10,22467,2025-08-28T15:25:41Z,-23.5349889375,-46.642184,True
118C-10,22262,2025-08-28T15:25:15Z,-23.458088500000002,-46.6717525,False
118C-10,22269,2025-08-28T15:25:23Z,-23.53891,-46.648267000000004,True
118C-10,22270,2025-08-28T15:25:37Z,-23.457446,-46.673119,True
118C-10,22274,2025-08-28T15:25:22Z,-23.471054375,-46.6426445,True
118C-10,22263,2025-08-28T15:25:03Z,-23.457446,-46.673119,False
118C-10,22271,2025-08-28T15:25:27Z,-23.457446,-46.673119,False
118C-10,22272,2025-08-28T15:25:22Z,-23.459815,-46.6658185,True
118C-10,22382,2025-08-28T15:25:40Z,-23.525130250000004,-46.62530225,True
3766-10,47762,2025-08-28T15:25:24Z,-23.553675499999997,-46.427672,True
3766-10,47764,2025-08-28T15:25:14Z,-23.545526000000002,-46.4395835,True
3766-10,47224,2025-08-28T15:25:08Z,-23.53482375,-46.452111,True
3766-10,47293,2025-08-28T15:24:59Z,-23.553675499999997,-46.427672,False
3766-10,47188,2025-08-28T15:25:18Z,-23.5532365,-46.431661500000004,True
